name,rating
Laphroaig 1998 Signatory (Binny's),"
      B+      "
Laphroaig 1998 Signatory (for K&L),"
      B+      "
Laphroaig 1998 Signatory (La Maison du Whisky),"
      A-      "
Laphroaig 1998 Signatory 14 yo,"
      B-      "
Laphroaig 1998 Signatory 700358,"
      B-      "
Laphroaig 1998 Signatory Cask 700388,"
      B      "
Laphroaig 1998 The Dram,"
      B      "
Laphroaig 1998 Van Wees The Ultimate,"
      B      "
Laphroaig 1999 Murray McDavid,"
      C      "
Laphroaig 1999 Signatory (Binny's),"
      B      "
Laphroaig 20 Double Cask,"
      B+      "
Laphroaig 2000 Old Malt Cask,"
      B+      "
Laphroaig 2000 Signatory (Binny's),"
      B-      "
Laphroaig 2001 Old Particular,"
      B-      "
Laphroaig 2001 Signatory Vintage,"
      B      "
"Laphroaig 2001/2008 ""The Real McCoy""","
      B      "
Laphroaig 2002 Old Malt Cask,"
      B      "
Laphroaig 21,"
      B+      "
Laphroaig 25 Cask Strength (2008 US Edition),"
      B+      "
Laphroaig 25 Cask Strength 2008,"
      B+      "
Laphroaig 25 Cask Strength 2009,"
      B+      "
Laphroaig 25 Cask Strength 2011,"
      B+      "
Laphroaig 25 Cask Strength 2019 Edition ,"
      A-      "
Laphroaig 27 Year Old ,"
      B+      "
Laphroaig 29.94 SMWS,"
      B+      "
Laphroaig 30,"
      B      "
Laphroaig 32,"
      B+      "
Laphroaig 40 ,"
      B+      "
Laphroaig An Cuan Mor,"
      B-      "
Laphroaig Brodir,"
      B      "
Laphroaig Cairdeas 2011,"
      B      "
Laphroaig Cairdeas 2012,"
      B      "
Laphroaig Cairdeas 2013: Port Wood Edition,"
      B+      "
Laphroaig Cairdeas 2014,"
      B      "
Laphroaig Cairdeas 2015 200th Anniversary Edition,"
      B+      "
Laphroaig Cairdeas 2016,"
      B-      "
Laphroaig Cairdeas 2018 Fino Sherry Cask,"
      B+      "
Laphroaig Cairdeas Madeira Edition 2016,"
      B+      "
Laphroaig Feis Ile 1994,"
      A-      "
Laphroaig Four Oak,"
      B      "
Laphroaig Lore ,"
      B+      "
Laphroaig Lp1 - Elements of Islay,"
      B+      "
Laphroaig PX Cask,"
      B+      "
Laphroaig QA,"
      C      "
Laphroaig Quarter Cask,"
      B      "
Laphroaig Quarter Cask (Original label),"
      B+      "
Laphroaig Select,"
      C+      "
Laphroaig SMWS 29.179,"
      B+      "
Laphroaig SMWS 29.60,"
      B+      "
Laphroaig SMWS 29.64,"
      B      "
Laphroaig SMWSA 29.103,"
      B+      "
Laphroaig Triple Wood,"
      B      "
Laphroaig/Leapfrog 1987 Murray McDavid,"
      B      "
Larceny,"
      B      "
Large Monongahela Pure Rye,"
      B-      "
Lark Cask Strength,"
      B      "
Lark Limited Release Cask# 396,"
      B-      "
Lark Tasmanian Single Malt,"
      B      "
Ledaig,"
      B      "
Ledaig 10,"
      C      "
Ledaig 15,"
      B      "
Ledaig 16 Year Spanish Sherry Cask Finish,"
      B      "
Ledaig 1972,"
      B+      "
Ledaig 1972 Alambic Classique,"
      B-      "
Ledaig 1972 Connoisseurs Choice,"
      A-      "
Ledaig 1973 Connoisseurs Choice,"
      B      "
Ledaig 1990 Connoisseurs Choice,"
      C+      "
Ledaig 1990 Gordon & MacPhail (Binny's),"
      C+      "
Ledaig 1996,"
      C+      "
Ledaig 2005 Exclusive Malts,"
      B-      "
Ledaig 2005 Whisky Fassle,"
      B      "
Ledaig Port Finish,"
      B      "
Ledaig Sherry Finish Limited Edition,"
      B      "
Ledaig-Tobermory 1973 The Whisky Fair,"
      B+      "
Leopold Bros Maryland Style Rye,"
      C      "
Liberty Call Limited CS 4-Grain,"
      ?      "
Limeburners M97,"
      B      "
Linkwood 11yr Blackadder,"
      B-      "
Linkwood 15,"
      B      "
Linkwood 15 (1990's),"
      C      "
Linkwood 15 year Duncan Taylor Dimensions,"
      B      "
Linkwood 1939 Gordon & MacPhail,"
      B+      "
Linkwood 1973 Signatory (Binny's),"
      B+      "
Linkwood 1973 TWE 10th Anniversary,"
      B+      "
Linkwood 1978 Cadenhead's,"
      B      "
Linkwood 1984 Glenhaven,"
      B+      "
Linkwood 1985 Signatory for K&L,"
      B      "
Linkwood 1988 Signatory,"
      D+      "
Linkwood 1989 Murray McDavid ,"
      B+      "
Linkwood 1989 Whiskybroker,"
      B-      "
Linkwood 1990 Murray McDavid,"
      B      "
Linkwood 1991 Sovereign (for K&L),"
      C+      "
Linkwood 1992 McGibbon's Provenance,"
      B      "
Linkwood 1995 Signatory Vintage  Cask 639,"
      B-      "
Linkwood 1995 Signatory Vintage Cask 5924,"
      B-      "
Linkwood 1997 Signatory (TWE),"
      C+      "
Linkwood 1997 Signatory Vintage,"
      C      "
Linkwood 2000 Octave,"
      B+      "
Linlithgow 1975 Scott's Selection,"
      B+      "
Linlithgow 1982 Duncan Taylor,"
      B+      "
Linlithgow 1982 Duncan Taylor ROR,"
      B+      "
Linlithgow 1982 Scott's Selection,"
      B      "
Linlithgow 1982 Signatory CS (for LMDW),"
      B-      "
"Linlithgow, 1975, Mackillop's Choice","
      B-      "
"Linlithgow, 1982, Single Malts of Scotland","
      B-      "
Lion's Pride Dark Spelt,"
      D+      "
Lismore,"
      C+      "
Lismore 100 proof,"
      D+      "
Lismore Legend 21,"
      B+      "
Litchfield 8 Double Barrelled Bourbon,"
      B+      "
Little Book,"
      B      "
Littlemill 12,"
      B-      "
Littlemill 17,"
      C      "
Littlemill 1984/2004 Scott's Selection,"
      B      "
Littlemill 1988 Exclusive Malts,"
      B-      "
Littlemill 1988 Exclusive Malts (for K&L),"
      C-      "
Littlemill 1989 Cadenhead's,"
      B      "
Littlemill 1990 21 yo (Whiskybroker.co.uk),"
      B      "
Littlemill 1990 Faultline (K&L),"
      C+      "
Littlemill 1990 Jewels of Scotland,"
      B      "
Littlemill 1990 Murray McDavid Mission Gold ,"
      B      "
Littlemill 1990 Scott's Selection,"
      B      "
Littlemill 1990 Signatory,"
      B-      "
Littlemill 1990 Signatory Vintage,"
      C+      "
Loch Dhu 10 (Mannochmore),"
      D      "
Loch Lomond Peated,"
      C+      "
Loch Lomond Reserve,"
      B-      "
Loch Lomond Single Grain,"
      D+      "
Loch Ness,"
      C-      "
Lochnagar 1972 The Whisky Fair,"
      B+      "
Lochnagar 1990 Old Malt Cask,"
      B      "
Lochside 1965 Adelphi 46yo,"
      A-      "
Lochside 1966 Celtic Heartlands,"
      A-      "
Lochside 1981 Jewels of Scotland,"
      C      "
Lochside 1981 The Whisky Exchange,"
      B+      "
Lochside 1981 Whisky Agency,"
      B      "
Lochside 1981 Whisky Agency & Three Rivers Tokyo,"
      B+      "
Lochside 1991 Connoisseurs Choice,"
      C      "
Lock Stock & Barrel 16,"
      B      "
Lock Stock & Barrel Rye,"
      B-      "
Lombard 8 Speyside,"
      C+      "
Longmorn 13 Chieftain's,"
      B-      "
Longmorn 15,"
      B-      "
Longmorn 16,"
      B      "
Longmorn 1964 G&M Book of Kells JIS,"
      A      "
Longmorn 1967 Book of Kells,"
      A      "
Longmorn 1967 James MacArthur,"
      B+      "
Longmorn 1968 Scott's Selection,"
      A-      "
Longmorn 1968 SMWS 7.47,"
      B+      "
Longmorn 1969 G&M for JIS,"
      A      "
Longmorn 1969 TWE 10th Anniversary,"
      A-      "
Longmorn 1970 Alambic Classique,"
      B+      "
Longmorn 1972 Gordon & MacPhail,"
      B+      "
Longmorn 1973 Blackadder,"
      B+      "
Longmorn 1973 Duncan Taylor,"
      B+      "
Longmorn 1973 Gordon and MacPhail,"
      A-      "
Longmorn 1973 Hart Brothers,"
      A-      "
Longmorn 1976 Perfect Dram,"
      A-      "
Longmorn 1981 Aficionado's Club (D&M),"
      B      "
Longmorn 1983 D&M Aficionados Club,"
      B      "
Longmorn 1984 Cadenhead's,"
      B+      "
Longmorn 1985  DL Platinum Old & Rare for K&L,"
      B      "
Longmorn 1987 Cadenhead's,"
      B      "
Longmorn 1988 First Cask,"
      B      "
Longmorn 1989 Gordon & MacPhail,"
      B      "
"Longmorn 1989 Gordon & MacPhail, Binny's","
      C+      "
Longmorn 1990 Single Malts of Scotland,"
      B-      "
Longmorn 1992 Berry's,"
      B-      "
Longmorn 1992 Exclusive Malts K&L,"
      B+      "
Longmorn 1992 Faultline (for K&L),"
      C+      "
Longmorn 1992 Signatory Vintage,"
      C      "
Longmorn 1996 DT Dimensions,"
      B-      "
Longmorn 1996 Signatory,"
      B      "
Longmorn 1996 The Ultimate,"
      B+      "
Longmorn 1996 Van Wees The Ultimate Cask 105084 ,"
      B-      "
Longmorn 1996 Van Wees The Ultimate Cask 72315,"
      B      "
Longmorn 2002 Signatory Vintage (K&L),"
      B      "
Longmorn 25 Year Old That Boutique-y Whisky Company,"
      B-      "
Longmorn SMWS 7.98,"
      C      "
Longmorn-Glenlivet 1967/2003 Scott's Selection,"
      A-      "
Longmorn-Glenlivet 1967/2004 Scott's Selection,"
      B+      "
Longmorn-Glenlivet 1968 Scott's Selection,"
      B      "
Longmorn-Glenlivet 1971 Scott's Selection,"
      B+      "
Longrow 10 (1994),"
      B      "
Longrow 10 100 proof,"
      B-      "
Longrow 10 1995,"
      B-      "
Longrow 10 1996,"
      B+      "
Longrow 10 Sherrywood,"
      B-      "
"Longrow 13, MacMhuirich, Currie & Wilkinson","
      B+      "
Longrow 14 Burgundy Wood,"
      B-      "
Longrow 14 year,"
      B-      "
Longrow 18 (2011),"
      C      "
Longrow 18 (blue label),"
      B      "
Longrow 18 (white label),"
      B      "
Longrow 1973 Samaroli,"
      B+      "
Longrow 1973 Samaroli Fragments of Scotland,"
      A      "
Longrow 1974,"
      A      "
Longrow 1974 25 Year,"
      A-      "
Longrow 1987 Samaroli Millennium,"
      A-      "
Longrow 1992 Cadenhead's,"
      A-      "
Longrow 1994 Cadenhead's Whiskyplus,"
      B+      "
Longrow 1995 Tokaji Wood,"
      C+      "
Longrow 1997 Springbank Society,"
      B      "
Longrow 2001 Rundlets & Kilderkins,"
      B      "
Longrow Christmas 2005,"
      B+      "
Longrow CV,"
      C+      "
Longrow Red Shiraz Cask,"
      B      "
Lost Prophet,"
      B-      "
Lost Spirits Calafia,"
      B-      "
Lost Spirits Leviathan I,"
      C+      "
Lost Spirits Leviathan II,"
      B-      "
Lost Spirits Ouroboros ,"
      C+      "
Lost Spirits Seascape,"
      C+      "
Lost Sprits Leviathan III,"
      B-      "
Lot No. 40 (2012),"
      B+      "
Lot No. 40 (late 1990s),"
      A-      "
Low Gap Whiskey,"
      C+      "
Macallan 12,"
      B-      "
Macallan 12 (1970's),"
      B      "
Macallan 18,"
      B      "
Macallan 18 (1968),"
      B+      "
Macallan 18 (1976),"
      B+      "
Macallan 18 (1977),"
      A      "
Macallan 18 (1978),"
      C+      "
Macallan 18 (1979),"
      B      "
Macallan 18 (1980),"
      B      "
Macallan 18 (1985),"
      B+      "
Macallan 18 (1986),"
      B+      "
Macallan 18 (1987),"
      A-      "
Macallan 18 (1988),"
      B+      "
Macallan 18 (1990),"
      A-      "
Macallan 18 (1993),"
      B+      "
Macallan 1841 Replica,"
      B      "
Macallan 1946 Select Reserve,"
      A      "
Macallan 1951,"
      A-      "
Macallan 1952 Campbell Hope & King,"
      B+      "
Macallan 1956 Campbell Hope & King,"
      A-      "
Macallan 1959 Campbell Hope & King,"
      A-      "
Macallan 1963 Rinaldi,"
      A-      "
Macallan 1964 M Crystal Decanter,"
      A-      "
Macallan 1966,"
      A      "
Macallan 1975 Millenium Malt Earls of Zetland,"
      B+      "
Macallan 1976 Adelphi,"
      B      "
Macallan 1976 Adelphi,"
      A-      "
Macallan 1980 Exceptional Single Cask,"
      A      "
Macallan 1980 Signatory,"
      A-      "
Macallan 1985 Malt Trust,"
      B      "
Macallan 1985 SMWS 24.85,"
      B      "
Macallan 1987 Old Malt Cask,"
      B      "
Macallan 1988 Loch Chaim,"
      B-      "
Macallan 1988 Signatory Vintage,"
      C-      "
Macallan 1989 Artist #5 LMDW,"
      B      "
Macallan 1989 Scott's Selection,"
      B-      "
Macallan 1990 Douglas McGibbon ,"
      B      "
Macallan 1990 Murray McDavid,"
      B      "
Macallan 1990 Murray McDavid,"
      C+      "
Macallan 1990 Signatory,"
      B-      "
Macallan 1990 SMWS 24.96,"
      B      "
Macallan 1990 Speymalt,"
      C+      "
Macallan 1990 Whisky Trail,"
      B-      "
Macallan 1991 Murray McDavid,"
      B+      "
Macallan 1993 Old Malt Cask Rum Finish,"
      C+      "
Macallan 1993 Old Particular,"
      B+      "
Macallan 1997 Murray McDavid,"
      B-      "
Macallan 25,"
      B+      "
Macallan 25 (1974),"
      A-      "
Macallan 28yr Douglas Laing Premier Barrel,"
      B-      "
Macallan 29 Year Old That Boutique-y Whisky Company,"
      B      "
Macallan 30,"
      B+      "
Macallan 7,"
      B      "
Macallan Batch 2 That Boutique-y Whisky Company,"
      B-      "
Macallan Cask Strength (bottled 2002),"
      B+      "
Macallan Cask Strength (bottled 2007),"
      B+      "
Macallan Easter Elchies,"
      D+      "
Macallan Edition No. 1,"
      B-      "
Macallan Fifties,"
      B-      "
Macallan Fine Oak 10,"
      C      "
Macallan Fine Oak 15,"
      B      "
Macallan Fine Oak 17,"
      B      "
Macallan Fine Oak 21,"
      B-      "
Macallan Fine Oak 30,"
      B      "
Macallan Gold,"
      C-      "
Macallan Gran Reserva 1979,"
      B+      "
Macallan Gran Reserva 1982,"
      A-      "
Macallan Rare Cask Batch 1,"
      B-      "
Macallan Select Oak,"
      C+      "
Macallan Sienna,"
      B      "
Macallan Thirties,"
      C+      "
Macallan Whisky Maker's Edition ,"
      C+      "
Macduff 1971 Glenhaven,"
      B      "
Macduff 2000 Connoisseurs Choice,"
      C-      "
Machrie Moor,"
      C+      "
Mackinlay's Rare Old Highland Malt (Shackleton Replica),"
      B+      "
Mackmyra Preludium 3,"
      B      "
Mackmyra Reserve 2007,"
      C-      "
MacPhail's 10,"
      B-      "
MacPhail's 15,"
      B+      "
MacPhail's 50 (1937),"
      A      "
MacPhail's 50 (1938),"
      A-      "
Mactarnahan 15,"
      B      "
Magilligan 1992 Rum Wood Finish,"
      B+      "
Maker's 46,"
      B-      "
Maker's 46 Cask Strength,"
      C+      "
Maker's Mark,"
      C+      "
Maker's Mark 1983 ,"
      B-      "
Maker's Mark Black,"
      B-      "
Maker's Mark Cask Strength,"
      B+      "
Maker's Mark Gold,"
      B-      "
Mannochmore 1978 Glenhaven,"
      B      "
Mannochmore 1982 SMWS 64.11,"
      B+      "
Mannochmore 1982 SMWS 64.21,"
      B      "
Mannochmore 1990 Connoisseurs Choice,"
      C+      "
Mannochmore 1991 Signatory,"
      B      "
Mannochmore 2007 Signatory Vintage,"
      C      "
Mars Komagatake Zenkoji,"
      B+      "
Martin Mills 24 yo,"
      A-      "
Master Distillers' Unity,"
      B      "
Master of Malt Speyside 60yr 1st Edition,"
      B      "
Masterson's Barley Whiskey,"
      C+      "
Masterson's Rye,"
      B+      "
Masterson's Wheat Whiskey,"
      C-      "
McCarthy's Oregon Single Malt,"
      C      "
McCarthy's Oregon Single Malt Batch No. W08-01,"
      B-      "
McCarthy's Single Barrel K&L,"
      B+      "
McClelland's Speyside,"
      C-      "
McClellands Lowland Single Malt,"
      D      "
McKenzie Bourbon,"
      C-      "
McKenzie Rye,"
      C+      "
Mellow Corn Corn Whiskey,"
      C+      "
Mic Drop,"
      B+      "
Michael Collins Blend,"
      B      "
Michael Collins Single Malt,"
      C+      "
Michel Couvreur 12,"
      B+      "
Michel Couvreur Blossoming Auld Sherry Malt,"
      B+      "
Michel Couvreur Peaty Overaged Malt,"
      B      "
"Michter's ""US 1"" Small Batch Bourbon Whiskey","
      C      "
Michter's 10,"
      B+      "
Michter's 20 yo Bourbon,"
      A-      "
Michter's Barrel Strength Rye,"
      B      "
Michter's Original Sour Mash,"
      C+      "
Michter's Original Sour Mash (PA),"
      C      "
"Michter's Single Barrel ""US 1"" Straight Rye","
      C+      "
Michter's US 1 Toasted Barrel Bourbon,"
      C      "
Michter's US 1 Unblended American,"
      C      "
Midleton Very Rare,"
      B      "
Milford 10,"
      B-      "
Milford 20,"
      B-      "
Millburn 1966 Connoisseurs Choice,"
      A      "
Millburn 1969 Cadenhead's,"
      B      "
Millburn 1975 Rare Malts,"
      B-      "
Millstone Peated,"
      C-      "
Miltonduff 10,"
      C+      "
Miltonduff 12 (1970s),"
      B      "
Miltonduff 1982 Faultline (for k&l),"
      B      "
Miltonduff 1992 Old Particular,"
      B+      "
Miltonduff 1995 Hepburn's Choice,"
      B-      "
Miltonduff 2006 The Whisky Chamber,"
      C+      "
Mitchells 12,"
      B-      "
Moidart 21,"
      B+      "
Moidart 30,"
      A-      "
Monkey Shoulder,"
      C+      "
Monumental Blended Scotch Whisky,"
      B      "
Mortlach 14yr Battlehill,"
      C      "
Mortlach 15,"
      B      "
Mortlach 15 Gordon & MacPhail,"
      B-      "
Mortlach 1954 G&M,"
      B+      "
Mortlach 1983 The Bottlers,"
      B      "
Mortlach 1987 Faultline (for k&l),"
      B      "
Mortlach 1989 Faultline for K&L,"
      C      "
Mortlach 1989 Murray McDavid,"
      B-      "
Mortlach 1989 Old Masters,"
      B      "
Mortlach 1989 Signatory (Binny's),"
      B+      "
Mortlach 1989 The Nectar of the Daily Drams,"
      A-      "
Mortlach 1990 Chieftain's K&L,"
      B+      "
Mortlach 1990 Signatory,"
      C+      "
Mortlach 1990 Signatory (Binny's) Cask 6073,"
      B+      "
Mortlach 1991 Moon Import,"
      B+      "
Mortlach 1991 Signatory Binny's,"
      B-      "
Mortlach 1992 Old Malt Cask,"
      B      "
Mortlach 1992 Signatory,"
      C      "
Mortlach 1992 Signatory,"
      B+      "
Mortlach 1993 Duncan Taylor NC2,"
      B-      "
Mortlach 1993 Gordon & MacPhail Cask Strength,"
      B-      "
Mortlach 1993 Murray McDavid,"
      B      "
Mortlach 1994 Gordon & MacPhail,"
      B-      "
Mortlach 1995 Alexander Murray & Co.,"
      C-      "
Mortlach 1995 Exclusive Malts,"
      B+      "
Mortlach 1995 Faultline for K&L,"
      B      "
Mortlach 1998 Signatory,"
      B-      "
Mortlach 2007 Hepburn's Choice,"
      B-      "
Mortlach 22yr A Marriage of Casks SMOS,"
      B      "
Mortlach 27 Adelphi Cask #3211,"
      B-      "
Mortlach 50 Gordon & MacPhail,"
      A-      "
Mortlach Rare Old,"
      C      "
Mosstowie (Miltonduff) 1975 Connoisseurs Choice,"
      B+      "
Most Righteous Bourbon,"
      D+      "
Mount Vernon Straight Rye 1934,"
      B-      "
Muirhead's Silver Seal 20 Year,"
      C      "
Muirhead's Silver Seal 21 Year,"
      C+      "
Navazos Palazzi Grain Whisky,"
      B      "
Navazos Palazzi Malt Whisky,"
      B      "
New Holland Malt House,"
      C+      "
New Holland Walleye Rye,"
      B-      "
Nikka 12 Pure Malt,"
      B-      "
Nikka 1987 Single Cask,"
      B      "
Nikka Coffey Grain Whisky,"
      C      "
Nikka Coffey Malt Whisky,"
      B      "
Nikka Miyagikyo 10,"
      B      "
Nikka Miyagikyo 15,"
      B      "
Nikka Miyagikyo 1989  (La Maison Du Whisky) ,"
      A-      "
Nikka Miyagikyo Single Malt,"
      C+      "
Nikka Miyagikyo Single Malt 12 Year Old,"
      C+      "
"Nikka Pure Malt ""Sherry Wood Finish"" Taketsuru","
      B+      "
Nikka Pure Malt 21,"
      B      "
Nikka Pure Malt Black,"
      B      "
Nikka Pure Malt Taketsuru,"
      C      "
Nikka Single Coffey Malt 12 yo,"
      C-      "
Nikka Taketsuru Pure Malt 17,"
      B-      "
Nikka Taketsuru Pure Malt 21 Year Old,"
      B      "
Nikka Whisky from the Barrel - 50cL,"
      B      "
Nikka Yoichi 10,"
      B      "
Nikka Yoichi 12 Single Malt,"
      B      "
Nikka Yoichi No Age,"
      B-      "
Nikka Yoichi Single Cask #7,"
      B+      "
Nikka Yoichi Single Malt,"
      C+      "
Nikka Yoichi Single Malt 15,"
      B      "
"Nikka, The Blend of ","
      B      "
Noah's Mill,"
      B      "
North British 1962 Alambic Classique,"
      B-      "
North British 1962 Sirius,"
      A-      "
North British 1964 Sovereign,"
      B      "
North British 1989 Sovereign for K&L,"
      B-      "
North British 28yr Duncan Taylor,"
      B-      "
North of Scotland 1963 Scott's Selection,"
      C+      "
North of Scotland 1964 Scott's Selection (2005),"
      A-      "
North of Scotland 1964 Scott's Selection (2007),"
      C      "
North of Scotland 1964 Scott's Selection (2009),"
      B      "
North Port  (Brechin) 1976 Cadenhead's,"
      B      "
North Port - Brechin 1981 Connoisseurs Choice,"
      B      "
North Port - Brechin 1981 Connoisseurs Choice,"
      C+      "
North Port 1971 Rare Malts,"
      A-      "
North Port 1981 Duncan Taylor (Rarest),"
      B-      "
Oban 12 (Circa 1980's),"
      C+      "
Oban 14,"
      C+      "
Oban 18,"
      B+      "
Oban 1969,"
      B+      "
Oban 1992 Distillers Edition,"
      B-      "
Oban 1998 Distillers Edition,"
      B-      "
Oban Cask Strength Limited Edition,"
      B      "
Oban The Night's Watch,"
      C+      "
Octomore 01.1,"
      B+      "
Octomore 10 (2012 First Release),"
      B      "
Octomore 2.1,"
      B+      "
Octomore 2.2 Orpheus,"
      B+      "
Octomore 3.1,"
      B+      "
Octomore 4.1,"
      B      "
Octomore 4.2 Comus,"
      B-      "
Octomore 6.1,"
      C+      "
Octomore Futures,"
      B-      "
OId Blowhard,"
      B      "
Old 1889 Royal (1948),"
      B      "
Old Ballantruan,"
      B-      "
Old Charter 10 (Early/Mid 1970s),"
      B      "
Old Charter 12,"
      B-      "
Old Charter 7 (1980s),"
      C      "
Old Charter 8,"
      C+      "
Old Charter Proprietor's Reserve 13 Louisville ,"
      B-      "
Old Charter Proprietors Reserve 13 ,"
      B      "
Old Crow,"
      D+      "
Old Crow (Late 1980's or earlier),"
      C      "
Old Crow Bottle in Bond (Late 1970's),"
      C-      "
Old Dundee 12,"
      C      "
Old Dundee 25yr,"
      B-      "
Old Ezra 7 yo 101,"
      B      "
Old Fettercairn (1970's) ,"
      C+      "
Old Fettercairn 1966,"
      B+      "
Old Fettercairn 32 Limited Edition,"
      B      "
Old Fitzgerald (1916/1933),"
      C      "
Old Fitzgerald 1849,"
      B-      "
Old Fitzgerald 1849 (Late 1980's),"
      B      "
Old Fitzgerald 1949 Candle Stick Decanter,"
      B      "
Old Fitzgerald 7yo 1958,"
      B+      "
Old Fitzgerald 7yo Prime Straight 1970's,"
      B      "
Old Fitzgerald Bottled in Bond,"
      C+      "
Old Fitzgerald Bottled In Bond,"
      B      "
Old Fitzgerald Bottled in Bond (1959),"
      B+      "
Old Fitzgerald Bottled in Bond (Stitzel-Weller),"
      C      "
Old Fitzgerald Colonial Decanter,"
      B-      "
Old Fitzgerald Flagship Decanter,"
      A-      "
Old Fitzgerald Leprechaun Bottle 1962,"
      B-      "
Old Fitzgerald Prime Bourbon Triangular Decanter,"
      C-      "
Old Fitzgerald Tournament Decanter in Wedgewood Green,"
      B      "
Old Fitzgerald Tree of Life Decanter (1957),"
      A-      "
Old Forester,"
      C+      "
Old Forester (early 1980s),"
      B      "
Old Forester 1897,"
      B-      "
Old Forester 1920,"
      B      "
Old Forester 1920 Prohibition Style,"
      B-      "
Old Forester Birthday Bourbon (2004),"
      B      "
Old Forester Birthday Bourbon (2005),"
      B+      "
Old Forester Birthday Bourbon (2006),"
      B      "
Old Forester Birthday Bourbon (2007),"
      B-      "
Old Forester Birthday Bourbon (2011),"
      C      "
Old Forester Birthday Bourbon (2013),"
      D+      "
Old Forester Birthday Bourbon (2014),"
      B      "
Old Forester Birthday Bourbon (2015),"
      B-      "
Old Forester Bonded,"
      B      "
Old Forester Repeal,"
      D+      "
Old Forester Signature,"
      C+      "
Old Forester Signature 100 Proof,"
      B      "
Old Grand Dad,"
      C+      "
Old Grand Dad (Late 1970's),"
      B-      "
Old Grand Dad 114 ,"
      C+      "
Old Grand Dad BIB (1945),"
      B      "
Old Grand Dad Bottle in Bond (1980s),"
      B+      "
Old Grand Dad Bottled in Bond,"
      B-      "
Old Grand Dad Bottled in Bond (1990's),"
      B      "
Old Gristmill Corn Whiskey,"
      C      "
Old Heaven Hill BIB (pre-fire),"
      C-      "
Old Hermitage (1916/1926),"
      B-      "
Old Hickory 10,"
      B-      "
Old Hokonui,"
      D+      "
Old Overholt,"
      C+      "
Old Overholt (1980s),"
      C+      "
Old Parr Superior,"
      B-      "
Old Potrero 18th Century Style Spirit ,"
      B      "
Old Potrero Hotaling's 18,"
      B-      "
Old Potrero Hotalings 11 yo,"
      B-      "
Old Potrero Hotalings 13,"
      B+      "
Old Potrero Single Malt Spirit,"
      C+      "
Old Pulteney 12,"
      B-      "
Old Pulteney 17,"
      B+      "
Old Pulteney 1989 Duncan Taylor,"
      B      "
Old Pulteney 1989 Whisky Galore,"
      C-      "
Old Pulteney 1990 Cadenhead,"
      B      "
Old Pulteney 1990 Gordon and MacPhail Cask,"
      A-      "
Old Pulteney 1997 G&M (Aalborg Whisky Club),"
      B-      "
Old Pulteney 21,"
      B      "
Old Pulteney 21 Year,"
      B+      "
Old Pulteney 21 Year Old Gordon & MacPhail ,"
      B      "
Old Pulteney 23 Year Old - Sherry Casks,"
      A-      "
Old Pulteney 30,"
      B-      "
Old Pulteney 35 Year,"
      A-      "
Old Pulteney 8,"
      C+      "
Old Pulteney Navigator,"
      B      "
Old Pulteney WK499 Isabella Fortuna,"
      B+      "
Old Pultney 1998 G&M Reserve,"
      B-      "
Old Rhosdhu,"
      B-      "
Old Rip Van Winkle 10/107,"
      B-      "
Old Rip Van Winkle 10/90,"
      B      "
Old Rip Van Winkle 23,"
      A-      "
Old Rip Van Winkle Decanter 1975,"
      B-      "
Old Rip Van Winkle Decanter 1977,"
      B-      "
Old Ripy,"
      B-      "
Old Smuggler,"
      C      "
Old St. Andrews Clubhouse Blend,"
      C-      "
Old Taylor (Late 1970's),"
      B      "
Old Taylor 6 ,"
      C      "
Old Taylor 6 (1970's),"
      C+      "
Old Taylor 6 (1990's),"
      C-      "
Old Taylor BIB 1972-1982,"
      B      "
Old Taylor Bottled In Bond (early 1970's),"
      C+      "
Old Weller 107 (early 1970s),"
      A-      "
Old Weller Antique - Julio's Loch and Key Selection 2009,"
      B-      "
Old Weller Antique (1789b #10),"
      B+      "
Old Weller Antique (1789b #5),"
      B      "
Old Weller Antique (1789b #6),"
      B      "
Old Weller Antique (1789b #8),"
      B      "
Old Weller Antique (1789b #9),"
      B      "
Old Weller Antique (Cork 'n Bottle #46),"
      B-      "
Old Weller Antique (K&L Barrel #001),"
      B-      "
Old Weller Antique (pre-2009),"
      B+      "
Old Weller Antique (The Party Source) ,"
      B      "
Old Weller Antique 107,"
      B-      "
Old Weller Original 107 (1970s),"
      A-      "
Old Whiskey River ,"
      B      "
Omar Cask Strength,"
      B      "
Origine,"
      C-      "
Overeem Port Cask Matured,"
      C+      "
Overholt Rye Whiskey 1909,"
      B+      "
Pappy Van Winkle 15,"
      B+      "
Pappy Van Winkle 15 (Buffalo Trace),"
      B+      "
Pappy Van Winkle 20,"
      B+      "
Pappy Van Winkle 23 ,"
      C+      "
Parker's Heritage Collection - 1st Edition (2007),"
      A      "
Parker's Heritage Collection - 2nd Edition (2008),"
      B+      "
Parker's Heritage Collection - 3rd Edition - Golden Anniversary (2009),"
      B      "
Parker's Heritage Collection - 4th Edition - Wheated Bourbon (2010),"
      A-      "
Parker's Heritage Collection - 5th Edition - Barrel Finished (2011),"
      B      "
Parker's Heritage Collection - 6th Edition - Master Distiller's Blend of Mashbills (2012),"
      B      "
Parker's Heritage Collection - 7th - Promise of Hope,"
      B      "
Parker's Heritage Collection - 8th Edition -Wheat Whiskey (Batch 1),"
      B      "
